English,Mon,Original_Definition
Dearted human or celestial being reincarnated as a ghost,ပြိုတ်,"(n) [Skt. Preta] the spirits of departed in Mon literature, applied to spirit enduring punishment in one of the hells, ghost, preta, {Buddhsit Scriptures} dearted human or celestial being reincarnated as a ghost, ghoul, goblin, etc. In one of the four state of suffering. [Cf.] ဘုတ်။"
Death,မရဏ,(n) [P.] death.
Death,မာ,"8 (n) Mara, The Temper of Buddhist tradition, death, the Tempter, Mara is the ruler of the highest of the six Deva lokas, like Indra he interferes in the affairs of men but unlike Indra, for evil and not for good. [id] ကလော်မာ၊ ဒေဝပုတ္တမာ။    မစ္စုမာ (n) the angel of death."
Death,မာရဏ,"(n) [P.] killing, slaughter, death."
Death,မစ္စု,(n) [P.] death.
Death,သ္ကန်,"အိုတ်သ္ကန် (n) death, dissolution."
Death,သၟိၚ်ယီု,"(n) Death Yamo, the ruler of the infernal regions. [P.] king of hell, death, death which eventually overcomes one and all {personification of death}."
Death and enlightenment of buddha,ပရိနိဗ္ဗာန်,"(n) [L.F] death and enlightenment of Buddha, Pacceka Buddha or Arahant. [id] သ္ပပရိနိဗ္ဗာန်။"
Death dying or being kill,ဒဒှ်မချိုတ်,(n) death dying or being kill.
Death sentence,ဒန်ဂမ္စိုတ်,"(n) death sentence, capital punishment."
Death which eventually overcomes one and all ,သၟိၚ်ယီု,"(n) Death Yamo, the ruler of the infernal regions. [P.] king of hell, death, death which eventually overcomes one and all {personification of death}."
Death yamo,သၟိၚ်ဂစိုတ်,(n) Death Yamo.
Death yamo,သၟိၚ်ယီု,"(n) Death Yamo, the ruler of the infernal regions. [P.] king of hell, death, death which eventually overcomes one and all {personification of death}."
Death.    သ္ပကာဂစိုတ်  to die,ဂစိုတ်,"1 (n) death.    သ္ပကာဂစိုတ် (v) to die, pass away. [id] ချိုတ်။"
Death.  ဂစိုတ်။,ဂမ္စိုတ်,(n) death. [id] ဂစိုတ်။
Deathless.  မဟၟဲကဵုသ္ဘဴဓဝ်အနိစ္စ။,မဟၟဲကဵုချိုတ်,(adj) deathless. [id] မဟၟဲကဵုသ္ဘဴဓဝ်အနိစ္စ။
Deathly,မတုပ်သၟဟ်ညံၚ်ရဴချိုတ်ချိုတ်,(adj) deathly.
Debasement,ဒဒှ်မသ္ကဵုၚုဟ်မးအောန်စှ်ေ,(n) debasement.
Debate,ပေဲါသၟာန်ပ္တိုန်ဖျေံအရေဝ်,(n) debate.
Debility,ပွမသ္ကဵုဓတ်ကရတ်အောန်စှေ်,(n) debility.
Debit and credit statement,စရၚ်သၠုဲသှ်ေသၟေဟ်,"(n) debit and credit statement, balance sheet."
Debit entry in a cash account,စကဝုတ်,"(v) debtor, debit entry in a cash account."
Debris,သၟတ်ဟန်,"(n) rubbish, debris."
Debris,အမှေက်,"(n) dirt, mess, debris, litter, rubbish."
Debt,ကဝုတ်,"(v) to buy on credit, debt."
Debt,ဗၠးၜိုဟ်သြိုဟ်,"(v) be free or exempted from responsibility, punishment, debt,taxes."
Debt.  ဂတှ်။,ခတှ်,(n) debt. [id] ဂတှ်(ဟ်)။
Debtor,စကဝုတ်,"(v) debtor, debit entry in a cash account."
Debtor,နိဟ်,မၞိဟ်ဂတှ်တၚ် (n) debtor.
Debtor,မၞိဟ်ဂတှ်တၚ်,(n) debtor.
Debtor.  ဂတှ်။,ခတှ်,မၞိဟ်ဂတှ်တၚ် (n) debtor. [Cf.] ဂတှ်(ဟ်)။
Debtor.  မၞိဟ်ဇက်ကေတ်သၠုဲနကဵုအိက်သြန်။,မၞိဟ်ဇက်ဂတှ်,(n) debtor. [id.] မၞိဟ်ဇက်ကေတ်သၠုဲနကဵုအိက်သြန်။
Decade in person's life,ဝၚ်္ကဒသက,"(n) decade in person's life, when his back becomes curved like a plough share {from 71-80 years of age)."
Decadence,ဒဒှ်မလီုလာ်ယောၚ်ယာ,(n) decadence.
Decadent,ရုပ်ရာလီု,"(adj) decadent, in contrast to the standard norm."
Decay,ဇရာ,"(n) old age, decrepitude, decay."
Decay,ဒဇူယောၚ်,"(v) decay, deteriorate, be dilapidated. [id] ယောၚ်ယာ။"
Decay,လဟုတ်,"(n) loss, decay, diminution."
Decay,သအိုဟ်,"မန်သ္အိုဟ် (n) old Mon. [Cf.] သ္အုတ်၊ သ္အုဲ။ [Der.] အိုဟ် (v) to rot, decay, rotten."
Decay,ဟုတ်,"(v) to deteriorate, decay, dwindle, to diminish, to become less, to decay. [id.] အောန်ကၠုၚ်။"
Decay,ဟာဲယန်,"(n) [P. hayanam] diminution, decay."
Decay,အုဲ,"1 (v) to be rotten, decay, become foul.    ကအုဲအုဲချိုတ်ချိုတ်တံဂှ် (v) rotten, dead fishes.    မသအုဲ (v) to stink.    သတ်အုဲ (v) rotten fruit. [Cf.] အိုဟ်။    [Der.] သ္အုဲ (v) to allow to rot."
Decayed .    မန်ပအိုဟ်  old mon sometimes applied to the baego dialect as being the more ancient from,ပအိုဟ်,2 (adj) decayed {in a good sense}.    မန်ပအိုဟ် (adj) old Mon sometimes applied to the Baego dialect as being the more ancient from.
Deceit,စဏာဲ,"(n) deceit, fraud, stratagem, craft, cunning. [id] စၞာဲ။"
Deceit,ပဝ,"ပွမစၞာဲ (n) deceit, hypocrisy."
Deceit,မာယာ,"(n) [P.] illusion, deceptive appearance, wiles, guile, artifice, pretence, deceit."
Deceit,ဥပ္ပာဲ,"(n) [P. upayo] deceit, craft, stratagem."
Deceitful.  တ္ၚံက်၊ ၚံက်ၚာ်၊ တ္ၚံက်တ္ၚာ်၊ ၚံက်ၚေဲ၊ တ္ၚံက်တ္ၚေဲ။,ၚံက်,"2 (adj) crooked, dishonest, cunning, deceitful. [id] တ္ၚံက်၊ ၚံက်ၚာ်၊ တ္ၚံက်တ္ၚာ်၊ ၚံက်ၚေဲ၊ တ္ၚံက်တ္ၚေဲ။"
Deceitful.  ပလဳ၊ မနွံကဵုကသပ်သွက်ဂွံလဳလာန်၊ မလဳလာန်။,မကယျော,(adj) deceitful. [id] ပလဳ၊ မနွံကဵုကသပ်သွက်ဂွံလဳလာန်၊ မလဳလာန်။
Deceitfully,နဒဒှ်မလီစၞာဲ,(adv) deceitfully.
Deceive,ပလဳ,"(v) cajole, wheedle, deceive, play false, lie, to be deceitful, insincere, to feign, to be false."
Deceive,ဗဂေတ်,"1(v) to cause to turn round. [id] ဗ္ဂေတ်။    ဗဂေတ်က္တောဝ် (v) miss lead, deceive."
Deceive,လှန်,"သၠန်စ (v) deceive, play one false."
Deceive,ဝဵု,"3 (v) deceive, cause false perception or impression."
Deceive,ဝိုဝ်,"3 (v) deceive, cause false perception or impression."
Deceive,သၠေံစ,"(v) to flatter, deceive."
Deceiver.  မၞိဟ်လီ။,မၞိဟ်လီလာန်,"(n) swindler, deceiver. [id.] မၞိဟ်လီ(မ်)။"
Deceiving or being deceived,အလီ,"(n) deception, deceiving or being deceived, trick intended to deceive, object {eg. A work of art} that seems genuine but is not."
Decelerate,အသိၚ်,"ဂစိုတ်အသိၚ် (v) slow down, decelerate, check oneself or others. [id] ဗ္ဒောံအသိၚ်။"
December.  roughly corresponding to ဂိတုမြေက္ကသဵု။,ဂိတုဒီသိမ်ဗာ,(n) [Eng.] December. [Mon] roughly corresponding to ဂိတုမြေက္ကသဵု။
December.  ဒဳဇြဳဗာ။,ဒဳဇြေန်ဗာ,(n) [Eng] December. [id] ဒဳဇြဳဗာ။
Decent,ဂကူဇာတိ,"(n) pedigree, decent."
Decent person,မၞိဟ်ခၟိဟ်,"(n) decent person, person of good character, well-to-do person, upright person, virtuous person."
Deception,ဗီုဗ္ဂေတ်,"(n) deception, twist or turn {in the development of story}."
Deception,အလီ,"(n) deception, deceiving or being deceived, trick intended to deceive, object {eg. A work of art} that seems genuine but is not."
Deception ruse,အလိတ်,"(n) stratagem, device, synonym, oblique or indirect reference, deception ruse."
Deceptive appearance,မာယာ,"(n) [P.] illusion, deceptive appearance, wiles, guile, artifice, pretence, deceit."
Decide,ဖျေံသန္နိဋ္ဌာန်,"(v) decide, resolve, determined, make a resolution."
Decide by drawing lots.  ထောံမာဲ။,ဖျေံမာဲ,"(v) to cast lots, decide by drawing lots. [Syn.] ထောံမာဲ(ယ်)။"
Decide to.    အပါပိုဲချပ်သိုၚ်သ္ၚိတိုက်မွဲမ  my father is thinking of building a brick house.    အဲချပ်မံၚ် မိက်ဂွံအာပက်လာတ်  i was thinking i should like to go to pak lat.    ဇွောံဂွံအာအဲချပ်တုဲရ  i have decided to go.    ညးချပ်ကသပ်  he is thinking.    ယးသၞာံအဲချပ်အာဍုၚ်လန်ဒန်  i have decided to go to london next years.  ချပ်ရံၚ်၊ ချပ်ဗ္စာရဏာ၊ ဗ္စာ။  ကသပ်  intention,ချပ်,"2 (v) to consider, think over, make plans, plan to, decide to.    အပါပိုဲချပ်သိုၚ်သ္ၚိတိုက်မွဲမ (v) my father is thinking of building a brick house.    အဲချပ်မံၚ် မိက်ဂွံအာပက်လာတ် (v) I was thinking I should like to go to Pak Lat.    ဇွောံဂွံအာအဲချပ်တုဲရ (v) I have decided to go.    ညးချပ်ကသပ် (v) he is thinking.    ယးသၞာံအဲချပ်အာဍုၚ်လန်ဒန် (v) I have decided to go to London next years. [Cf.] ချပ်ရံၚ်၊ ချပ်ဗ္စာရဏာ၊ ဗ္စာ။ [Der.] ကသပ် (n) intention."
Decidedly,ပိုတ်ပိုတ်ဒကုတ်ဒကုတ်,(adv) decidedly.
Deciduous forest,ဂြိုပ်ဆုရှ်တၞး,(n) deciduous forest.
Decimal system,သၞောတ်လအာကိုန်စှ်,(n) decimal system.
Decimal.   decimal point,ဒသမ,"(ord.adj) [P] tenth, decimal. (n) {maths} decimal point."
Decision,ကောပ်,"1 (n) judgement, decision, arbitration, resolution. [id] ကောပ်တဲ(ယ်)။"
Decision,ပတုဲ,"2 (n) decision, judgment, arbitration, resolution. [id] ပ္တုဲ(ယ်)။"
Decision,ပတုယ်,"2 (n) decision, judgment, arbitration, resolution. [id] ပ္တုဲ(ယ်)။"
Decisive factor,ပဓါန,"(n) [P.] what is essential, essence, what is fundamental, decisive factor."
Deck,စးက္ၜၚ်,(n) deck.
Deck,လမၠး,"(n) horizontal surface, level surface, plane area, open plain, floor, deck, platform of pagoda."
Deck of a bridge,ဒဒန်ဒဇက်,"(n) deck of a bridge, draw bridge."
Deck of a ship or boat,ခုံမာတ်,(n) deck of a ship or boat.
Declaration,ပွမလလောၚ်တြး,(n) declaration.
Declare openly.  စွံ၊ ပ္တိတ်၊ သှ်၊ သၠောတ်၊ ၜိုတ်။    တိတ်  to emerge,ပတိတ်,"2 (v) publish, formulate. [id] ပ္တိတ်။    အဲပ္တိတ်ထောံဍေံနူကမၠောန်အဲ (v) I removed him from my service.    ကၠောန်ပ္တိတ် (v) to produce, manufacture.    ဂိုၚ်ပ္တိတ် (v) to take out, to bring out.    ဂၠော်ပ္တိတ် (v) to scoop out. [id] ဂၠံက်ပ္တိတ်။    နုက်ပ္တိတ် (v) to take out, remove.    ဗက်ပ္တိတ် (v) to expel, banish.    မၞးတံပ္တိတ်ကဵုထ္ၜိုတ်ပၞဟ်ဏံသွက်အဲဂွံမ္ဂး (v) if you can get this jack-tree gum off for me.    သၠိုက်ပ္တိတ် (v) to take off. [id] သၠောတ်ပ္တိတ်။   ဟီုပ္တိတ် (v) to reveal, declare openly. [Cf.] စွံ(အ်)၊ ပ္တိတ်၊ သှ်၊ သၠောတ်၊ ၜိုတ်။   [Der.] တိတ် (v) to emerge."
Declare.  သဟီု၊ သှီုခၠေဝ်တိုန်။,သှီု,"(v) to say, declare. [id.] သဟီု(မ်)၊ သှီုခၠေဝ်တိုန်။"
Decline,ကသိုတ်,"(v) to go beyond, decline, slant, go aside. [id] တသိုတ်။"
Decline,ဍိုန်လျ,(v) decline.
Decline,တသိုတ်,"(v) to go beyond, decline, slant, to go aside, to spread, to move away, to vanish. [id] တသိုတ်စှ်ေ။ [Cf.] ဂဲါ၊ စေၚ်၊ ထစေၚ်၊ ထစိုၚ်၊ ဒၠိန်၊ ဗၠေၚ်၊ လောန်၊ သၠေဝ်၊ ၜေဲ။ [Var.] တသာတ်။"
Decline,ဒသိုတ်,"(v) to go beyond, decline, slant, go aside."
Decline,လသိုတ်,"1 (v) to go beyond, decline, slant, go aside. [Cf.] ဒသိုတ်၊ လောန်၊ ၜေဲ(ယ်)။ [Var.] တသိုတ်၊ ဒသိုတ်၊ လသာတ်။"
Decline.  ထ္အေၚ်၊ ထစေၚ်၊ ဒၠိန်၊ ဗၠေၚ်၊ သၠေဝ်၊ ၜေဲ။,ဇဲ,"2 (v) to be crooked, awry, oblique, slant, incline, lean, sway, totter, decline. [Cf.] ထ္အေၚ်၊ ထစေၚ်၊ ဒၠိန်၊ ဗၠေၚ်၊ သၠေဝ်၊ ၜေဲ။"
Declivity,ဗပါတ်,"(n) {P. Papato} precipice, declivity."
Decomposition,ဒဒှ်မလီုလာ်မှာဲမှ,(n) decomposition.
Decorate,စိစောန်,"2 (v) decorate, adorn.    စိစောန်ဖျေံဖျောန်မုက်မတ် (v) cosmetics for the face, make-up."
Decorate,လဟိုဟ်,"(v) to plaster, overlay, to be overlaid, decorate, adorned."
Decorate.    ကမျေဝ်ကၞာထး  to decorate a ceremonial pavilion.  ကျိုၚ်၊ ဖျေံ။,ကမျေဝ်,"2 (v) to adorn, decorate.    ကမျေဝ်ကၞာထး (v) to decorate a ceremonial pavilion. [Var.] ကျိုၚ်၊ ဖျေံ(အ်)။"
Decorate.  ပယေဝ်။  ကျိုၚ်၊ ဖျေံ။,ပယျေဝ်,"2 (v) to adorn, decorate. [id] ပယေဝ်။ [Cf.] ကျိုၚ်၊ ဖျေံ(အ်)။"
Decorated archway,မုက်အတှ်,"(n) gateway to a pagoda, decorated archway."
Decoration,ကပေါတ်ဂ္ညိ,"(n) decoration, ornament, clothes and ornaments. [id.] ကပေါတ်ဂ္ညိလၚ်္ကာရ။"
Decoration,ကြိယာဂ္ညိ,"(n) ornament, decoration."
Decoration,ဒြပ်ပသာဓာန်,"(n) [P, pasadhanam] decoration, ornament."
Decoration,အလၚ်္ကာရ,"(n) [P.] ornament, decoration, prosody, rhetorical composition."
Decoration of flowers formally arranged and strung together.  ဇၟန်ကဴ၊ ဇၟန်ပ္ကဴ။,ဇၟန်,"(n) garland, nosegay, decoration of flowers formally arranged and strung together. [id] ဇၟန်ကဴ၊ ဇၟန်ပ္ကဴ။"
Decoration of flowers formally arranged and strung together.  ဇၟန်၊ ဇၟန်ကဴ။     ဇန်  to string together,ဇမန်,"(n) garland, decoration of flowers formally arranged and strung together. [id] ဇၟန်၊ ဇၟန်ကဴ။    [Der.] ဇန် (v) to string together."
Decorative arts,ကသူပါန်ခဳ,"(n) decorative arts, painting. [id] တၞးဗီုရုပ်ပါန်ခဳ၊ တၞးကသူ၊ ဒဒှ်မဒဇက်ကသူပါန်ခဳ။"
Decorative illuminations,ပၟတ်သ္ဍဴ,(n) decorative illuminations.
Decorative illuminations,သ္ဍဴ,(n) ပၟတ်သ္ဍဴ (n) decorative illuminations.
Decorative openwork done or tinplate,ပ္ကဴပ္သဲ,"(n) wrought iron work, iron grille, decorative openwork done or tinplate."
Decorous,မနွံကဵုယေန်သၞာၚ်ဇိပ်ဇိပ်ဂၠိပ်ဂၠိပ်,(adj) decorous.
Decoy,စာၚ်တေဝ်,(n) decoy.
Decrease,ၚတ်စှ်ေ,"(v) to go down, be consumed, decrease."
Decrease,ဖျံ,"ဖျအ် (v) to be less, reduce, lessen, decrease {of attempts, hopes, etc.}, give up {of knots, belts, etc.}, loosen, slacken, pay out."
